"id_registro","id_tipo_registro","numero_hombres","numero_mujeres","numero_ninos","numero_lgbt","numero_no_nacidos_mexico","identificador_autobus","id_albergue","id_usuario_captura","fecha_registro"
1531,2,42,5,0,0,0,,22,6079834,2025-08-04 17:26:59.400
1532,1,4,1,1,0,0,,2,6092647,2025-08-05 09:59:57.029
1533,2,17,3,0,0,0,,2,6092647,2025-08-05 10:00:35.787
1534,1,7,4,4,0,0,,2,6092647,2025-08-05 15:46:25.289
1535,1,4,2,2,0,0,,2,6092647,2025-08-06 15:20:16.751
1536,2,9,5,5,0,0,,2,6092647,2025-08-06 15:20:56.744
1537,1,3,0,0,0,0,,22,6079834,2025-08-07 13:39:54.531
1538,1,9,4,2,0,0,,2,6092647,2025-08-08 17:42:09.265
1539,1,4,2,0,0,0,,2,6092647,2025-08-08 17:43:00.775
1540,2,12,6,3,0,0,,2,6092647,2025-08-08 17:43:47.115
1541,1,0,1,0,0,0,,22,6079834,2025-08-09 13:16:53.689
1542,2,3,0,0,0,0,,22,6079834,2025-08-09 13:17:09.292
1543,2,0,1,0,0,0,,22,6079834,2025-08-09 14:17:52.702
1544,1,24,3,0,0,0,,2,6092647,2025-08-10 15:31:43.758
1545,1,4,1,1,0,0,,2,6092647,2025-08-10 15:32:17.860
1546,2,27,4,2,0,0,,2,6092647,2025-08-10 15:33:01.758
1547,1,2,0,0,0,0,,2,6092647,2025-08-11 23:17:30.880
1548,2,6,2,0,0,0,,2,6092647,2025-08-11 23:18:00.184
1549,1,7,1,1,0,0,,2,6092647,2025-08-13 18:56:27.120
1550,1,6,1,1,0,0,,2,6092647,2025-08-13 18:57:08.071
1551,2,10,1,1,0,0,,2,6092647,2025-08-13 18:58:02.031
1552,1,1,1,2,0,0,,22,6079834,2025-08-14 12:36:26.141
1553,2,1,1,2,0,0,,22,6079834,2025-08-14 12:58:20.262
1554,1,6,1,0,0,0,,2,6092647,2025-08-14 14:04:59.428
1555,2,5,2,1,0,0,,2,6092647,2025-08-14 14:05:48.894
1556,1,0,1,0,0,0,,22,6079834,2025-08-14 16:16:37.829
1557,2,0,1,0,0,0,,22,6079834,2025-08-14 16:45:54.158
1558,1,2,2,0,0,0,,7,6124202,2025-08-15 10:42:22.665
1559,1,2,2,0,0,0,,7,6124202,2025-08-15 10:42:49.717
1560,2,4,4,0,0,0,,7,6124202,2025-08-15 10:43:21.026
1561,1,6,1,0,0,0,,2,6092647,2025-08-16 09:41:05.464
1562,1,12,2,2,0,0,,2,6092647,2025-08-16 09:41:56.268
1563,1,7,1,0,0,0,,2,6092647,2025-08-16 09:42:25.377
1564,2,20,2,2,0,0,,2,6092647,2025-08-16 09:43:04.896
1565,1,1,0,0,0,0,,22,6079834,2025-08-19 11:57:31.668
1566,2,1,0,0,0,0,,22,6079834,2025-08-19 12:00:31.764
1567,1,1,0,0,0,0,,22,6079834,2025-08-19 14:14:41.960
1568,2,1,0,0,0,0,,22,6079834,2025-08-19 14:27:51.065
1569,1,10,4,1,0,0,,2,6092647,2025-08-19 23:30:35.941
1570,1,8,1,0,0,0,,2,6092647,2025-08-19 23:31:08.752
1571,2,21,7,1,0,0,,2,6092647,2025-08-19 23:32:06.719
1572,1,1,0,0,0,0,,22,6079834,2025-08-20 10:32:18.631
1573,1,0,1,3,0,0,,22,6079834,2025-08-20 11:35:57.667
1574,2,1,0,0,0,0,,22,6079834,2025-08-20 12:53:39.972
1575,2,0,1,3,0,0,,22,6079834,2025-08-20 17:05:34.758
1576,1,10,3,3,0,0,,2,6092647,2025-08-21 11:16:11.385
1577,1,6,0,0,0,0,,2,6092647,2025-08-21 11:16:34.271
1578,2,12,1,3,0,0,,2,6092647,2025-08-21 11:17:04.573
1579,1,1,0,0,0,0,,22,6079834,2025-08-21 11:45:30.185
1580,2,1,0,0,0,0,,22,6079834,2025-08-21 12:22:53.632
1581,1,1,0,0,0,0,,22,6079834,2025-08-22 12:37:25.378
1582,2,1,0,0,0,0,,22,6079834,2025-08-24 12:11:25.331
1583,1,1,0,0,0,0,,22,6079834,2025-08-25 10:44:00.223
1584,2,1,0,0,0,0,,22,6079834,2025-08-25 11:04:02.575
1585,1,10,6,2,0,0,,2,6092647,2025-08-25 13:45:01.715
1586,1,10,3,0,0,0,,2,6092647,2025-08-25 13:45:39.077
1587,1,2,1,0,0,0,,2,6092647,2025-08-25 13:46:32.591
1588,2,30,11,2,0,0,,2,6092647,2025-08-25 13:57:22.269
1589,1,2,0,0,0,0,,22,6079834,2025-08-26 11:01:51.637
1590,2,1,0,0,0,0,,22,6079834,2025-08-26 11:46:57.152
1591,2,1,0,0,0,0,,22,6079834,2025-08-26 12:27:06.802
1592,1,1,0,0,0,0,,22,6079834,2025-08-27 09:43:05.698
1593,1,55,3,0,0,0,,2,6092647,2025-08-27 09:46:34.128
1594,1,148,3,0,0,0,,2,6092647,2025-08-27 09:47:14.924
1595,2,96,5,0,0,0,,2,6092647,2025-08-27 09:48:03.633
1596,2,1,0,0,0,0,,22,6079834,2025-08-27 11:25:28.979
1597,1,2,0,0,0,0,,22,6079834,2025-08-28 13:11:44.455
1598,2,2,0,0,0,0,,22,6079834,2025-08-28 14:03:41.312
1599,1,62,3,0,0,0,,2,6092647,2025-08-28 17:20:19.140
1600,2,108,2,0,0,0,,2,6092647,2025-08-28 17:22:14.703
1601,1,106,17,2,0,0,,2,6092647,2025-08-29 01:21:39.489
1602,2,93,12,2,0,0,,2,6092647,2025-08-29 01:22:35.658
1603,1,0,1,1,0,0,,22,6079834,2025-08-29 11:06:44.586
1604,1,1,1,0,0,0,,22,6079834,2025-08-29 13:10:39.978
1605,2,0,1,1,0,0,,22,6079834,2025-08-29 13:10:57.458
1606,2,1,1,0,0,0,,22,6079834,2025-08-29 13:54:32.921
1607,1,53,6,3,0,0,,2,6092647,2025-08-30 09:57:01.765
1608,2,89,9,2,0,0,,2,6092647,2025-08-30 09:57:59.095
1609,1,1,0,0,0,0,,22,6079834,2025-08-30 13:57:01.475
1610,2,1,0,0,0,0,,22,6079834,2025-08-30 14:08:17.116
1611,1,26,2,0,0,0,,2,6092647,2025-08-31 08:50:17.473
1612,2,36,4,1,0,0,,2,6092647,2025-08-31 08:51:11.825
1613,1,36,15,4,0,0,,22,6079834,2025-08-31 10:18:26.496
1614,2,1,0,0,0,0,,22,6079834,2025-08-31 12:27:05.074
1615,2,0,2,0,0,0,,22,6079834,2025-08-31 13:22:17.164
1616,2,35,13,4,0,0,,22,6079834,2025-08-31 14:16:30.149
1617,1,3,0,0,0,0,,22,6079834,2025-09-01 09:55:51.380
1618,2,2,0,0,0,0,,22,6079834,2025-09-01 13:15:10.775
1619,1,97,25,8,0,0,,2,6092647,2025-09-01 14:47:53.800
1620,2,0,13,4,0,0,,2,6092647,2025-09-01 14:48:52.390
1621,2,37,0,0,0,0,,2,6092647,2025-09-01 14:49:24.697
1622,2,1,0,0,0,0,,22,6079834,2025-09-01 16:56:50.917
1623,2,0,1,1,0,0,,7,6124202,2025-09-01 20:18:28.347
1624,1,7,2,1,0,0,,7,6124202,2025-09-01 20:19:49.596
1625,2,3,0,0,0,0,,7,6124202,2025-09-01 20:20:15.074
1626,1,13,3,0,0,0,,22,6079834,2025-09-02 09:47:24.929
1627,1,0,1,0,0,0,,22,6079834,2025-09-02 14:38:27.568
1628,2,0,1,0,0,0,,22,6079834,2025-09-02 14:39:33.934
1629,1,21,10,9,0,0,,2,6092647,2025-09-02 23:15:52.175
1630,2,90,15,9,0,0,,2,6092647,2025-09-02 23:17:14.662
1631,2,1,0,0,0,0,,2,6092647,2025-09-02 23:17:55.318
1632,2,2,1,0,0,0,,22,6079834,2025-09-03 06:58:01.013
1633,1,10,1,0,0,0,,22,6079834,2025-09-03 10:33:28.182
1634,2,21,3,0,0,0,,22,6079834,2025-09-03 11:42:01.167
1635,1,54,5,3,0,0,,2,6092647,2025-09-03 23:16:12.845
1636,2,0,13,6,0,0,,2,6092647,2025-09-03 23:17:09.052
1637,2,36,0,0,0,0,,2,6092647,2025-09-03 23:18:18.021
1638,1,48,14,6,0,0,,2,6092647,2025-09-04 07:06:26.126
1639,2,53,8,2,0,0,,2,6092647,2025-09-04 07:07:46.235
1640,2,0,1,0,0,0,,2,6092647,2025-09-04 07:08:26.510
1641,1,2,3,0,0,0,,22,6079834,2025-09-04 10:33:00.691
1642,2,2,3,0,0,0,,22,6079834,2025-09-04 18:42:01.441
1643,1,7,1,0,0,0,,22,6079834,2025-09-05 09:26:24.085
1644,1,109,31,4,0,0,,2,6092647,2025-09-05 10:12:51.523
1645,2,0,23,7,0,0,,2,6092647,2025-09-05 10:13:46.014
1646,2,65,0,0,0,0,,2,6092647,2025-09-05 10:14:17.774
1647,1,0,1,0,0,0,,22,6079834,2025-09-05 14:02:46.058
1648,2,6,2,0,0,0,,22,6079834,2025-09-05 15:27:02.207
1649,2,1,0,0,0,0,,22,6079834,2025-09-06 07:06:52.064
1650,1,10,3,3,0,0,,22,6079834,2025-09-06 11:31:03.386
1651,2,3,0,0,0,0,,22,6079834,2025-09-06 16:39:21.563
1652,1,118,9,4,0,0,,2,6092647,2025-09-06 18:47:46.563
1653,2,110,16,3,0,0,,2,6092647,2025-09-06 18:48:50.211
1654,2,0,1,0,0,0,,2,6092647,2025-09-06 18:49:38.697
1655,2,2,0,0,0,0,,22,6079834,2025-09-07 07:17:42.465
1656,2,2,0,0,0,0,,22,6079834,2025-09-07 08:54:17.948
1657,2,1,0,0,0,0,,22,6079834,2025-09-07 10:05:13.721
1658,1,9,1,0,0,0,,22,6079834,2025-09-07 11:23:32.948
1659,2,1,0,0,0,0,,22,6079834,2025-09-07 14:23:47.705
1660,2,6,1,0,0,0,,22,6079834,2025-09-07 15:30:31.071
1661,2,2,2,3,0,0,,22,6079834,2025-09-08 06:34:28.119
1662,2,2,0,0,0,0,,22,6079834,2025-09-08 07:04:23.133
1663,1,1,0,0,0,0,,22,6079834,2025-09-08 08:49:32.555
1664,2,1,0,0,0,0,,22,6079834,2025-09-08 10:25:44.829
1665,1,7,2,1,0,0,,22,6079834,2025-09-08 10:26:13.249
1666,1,34,10,3,0,0,,2,6092647,2025-09-08 12:22:54.799
1667,2,96,11,4,0,0,,2,6092647,2025-09-08 12:23:48.416
1668,2,6,0,0,0,0,,22,6079834,2025-09-08 13:52:41.810
1669,2,1,2,1,0,0,,22,6079834,2025-09-08 15:15:40.310
1670,2,0,1,0,0,0,,22,6079834,2025-09-08 15:52:16.796
1671,1,1,0,0,0,0,,22,6079834,2025-09-09 10:27:46.341
1672,2,1,0,0,0,0,,22,6079834,2025-09-09 13:16:57.635
1673,1,0,1,0,0,0,,22,6079834,2025-09-09 17:01:47.838
1674,2,0,1,0,0,0,,22,6079834,2025-09-09 17:38:35.804
1675,1,22,4,0,0,0,,22,6079834,2025-09-10 10:12:56.034
1676,1,1,0,0,0,0,,22,6079834,2025-09-10 12:13:38.636
1677,2,1,0,0,0,0,,22,6079834,2025-09-10 12:39:08.301
1678,1,1,0,0,0,0,,22,6079834,2025-09-10 12:55:10.576
1679,2,22,4,0,0,0,,22,6079834,2025-09-10 13:15:26.912
1680,2,1,0,0,0,0,,22,6079834,2025-09-10 13:35:24.600
